datetime,game_length,game_result,num_passes,is_resign_disabled,is_marked_for_resign,is_could_won,marked_resign_player,resign_threshold,time_per_game,training_steps
2024-10-16 13:00:16,50,W+13.5,6,True,False,False,,-1,22.1143,0
2024-10-16 13:00:29,30,W+13.5,3,True,False,False,,-1,17.5415,0
2024-10-16 13:00:45,26,W+8.5,3,True,False,False,,-1,16.8358,0
2024-10-16 13:01:00,41,B+9.5,7,True,False,False,,-1,16.5094,0
2024-10-16 13:01:12,31,B+2.5,5,True,False,False,,-1,15.5353,0
2024-10-16 13:01:23,28,B+R,2,False,False,False,W,-0.88,14.8793,0
2024-10-16 13:01:38,31,W+R,2,False,False,False,B,-0.88,14.7768,0
2024-10-16 13:01:46,29,W+R,3,False,False,False,B,-0.88,13.9419,0
2024-10-16 13:02:01,49,W+R,5,False,False,False,B,-0.88,14.11,0
2024-10-16 13:02:14,22,W+7.5,2,False,False,False,,-0.88,13.943,0
2024-10-16 13:02:28,37,B+0.5,10,False,False,False,,-0.88,13.9895,0
2024-10-16 13:02:45,49,W+R,6,False,False,False,B,-0.88,14.2313,0
2024-10-16 13:02:59,40,B+7.5,6,True,True,False,W,-0.88,14.2442,0
2024-10-16 13:03:12,48,B+R,10,False,False,False,W,-0.88,14.1159,0
2024-10-16 13:03:28,38,B+R,6,False,False,False,W,-0.88,14.245,0
2024-10-16 13:03:39,20,W+8.5,2,False,False,False,,-0.88,14.0351,0
2024-10-16 13:03:52,24,W+10.5,2,False,False,False,,-0.88,14.0052,0
2024-10-16 13:04:03,32,B+R,3,False,False,False,W,-0.88,13.8168,0
2024-10-16 13:04:17,48,B+R,6,False,False,False,W,-0.88,13.8158,0
2024-10-16 13:04:29,22,W+8.5,2,False,False,False,,-0.88,13.7412,0
2024-10-16 13:04:43,25,B+0.5,4,False,False,False,,-0.88,13.759,0
2024-10-16 13:05:01,49,W+R,4,False,False,False,B,-0.88,13.9497,0
2024-10-16 13:05:17,30,B+R,4,False,False,False,W,-0.88,14.0426,0
2024-10-16 13:05:29,37,B+10.5,6,True,True,False,W,-0.88,13.9383,0
2024-10-16 13:05:48,47,W+16.5,8,True,True,False,B,-0.88,14.1379,0
2024-10-16 13:06:00,49,W+R,8,False,False,False,B,-0.88,14.0699,0
2024-10-16 13:06:15,49,W+R,7,False,False,False,B,-0.88,14.1178,0
2024-10-16 13:06:32,49,W+R,11,False,False,False,B,-0.88,14.2207,0
2024-10-16 13:06:49,49,W+R,6,False,False,False,B,-0.88,14.2859,0
2024-10-16 13:06:58,36,B+R,5,False,False,False,W,-0.88,14.1145,0
2024-10-16 13:07:07,38,B+5.5,9,True,True,False,W,-0.88,13.9744,0
2024-10-16 13:07:26,49,W+18.5,8,True,True,False,B,-0.88,14.1045,0
2024-10-16 13:07:42,49,W+R,7,False,False,False,B,-0.88,14.1759,0
2024-10-16 13:07:59,34,B+R,2,False,False,False,W,-0.88,14.2472,0
2024-10-16 13:08:16,38,B+2.5,10,True,True,False,W,-0.88,14.3327,0
2024-10-16 13:08:27,27,W+R,0,False,False,False,B,-0.88,14.251,0
2024-10-16 13:08:38,24,W+10.5,2,False,False,False,,-0.88,14.1617,0
2024-10-16 13:08:57,49,W+R,6,False,False,False,B,-0.88,14.2967,0
2024-10-16 13:09:13,32,W+4.5,4,False,False,False,,-0.88,14.3215,0
2024-10-16 13:09:24,20,W+6.5,2,False,False,False,,-0.88,14.2554,0
2024-10-16 13:09:37,34,W+2.5,6,True,False,False,,-0.88,14.2181,0
2024-10-16 13:09:58,50,B+R,5,False,False,False,W,-0.88,14.3685,0
2024-10-16 13:10:14,48,B+R,8,False,False,False,W,-0.88,14.4094,0
2024-10-16 13:10:30,50,B+R,9,False,False,False,W,-0.88,14.4543,0
2024-10-16 13:10:46,38,B+R,6,False,False,False,W,-0.88,14.475,0
2024-10-16 13:11:07,49,W+R,3,False,False,False,B,-0.88,14.6179,0
2024-10-16 13:11:20,40,B+R,2,False,False,False,W,-0.88,14.5978,0
