datetime,game_length,game_result,num_passes,is_resign_disabled,is_marked_for_resign,is_could_won,marked_resign_player,resign_threshold,time_per_game,training_steps
2024-10-16 13:00:34,33,B+0.5,4,True,False,False,,-1,40.304,0
2024-10-16 13:01:12,45,B+9.5,8,True,False,False,,-1,38.8483,0
2024-10-16 13:01:47,40,B+R,4,False,False,False,W,-0.88,37.4671,0
2024-10-16 13:02:23,49,W+R,4,False,False,False,B,-0.88,37.2674,0
2024-10-16 13:02:57,39,W+R,4,False,False,False,B,-0.88,36.5169,0
2024-10-16 13:03:39,50,W+16.5,1,False,False,False,,-0.88,37.5144,0
2024-10-16 13:04:03,28,B+R,2,False,False,False,W,-0.88,35.5322,0
2024-10-16 13:04:40,41,W+R,3,False,False,False,B,-0.88,35.67,0
2024-10-16 13:05:15,40,B+R,4,False,False,False,W,-0.88,35.5977,0
2024-10-16 13:05:50,36,B+R,1,False,False,False,W,-0.88,35.5445,0
2024-10-16 13:06:26,44,B+R,4,False,False,False,W,-0.88,35.6089,0
2024-10-16 13:06:58,47,W+R,10,False,False,False,B,-0.88,35.2851,0
2024-10-16 13:07:35,47,W+R,3,False,False,False,B,-0.88,35.4835,0
2024-10-16 13:08:09,43,W+R,5,False,False,False,B,-0.88,35.3378,0
2024-10-16 13:08:42,40,B+R,4,False,False,False,W,-0.88,35.2089,0
2024-10-16 13:09:14,32,B+R,0,False,False,False,W,-0.88,35.0106,0
2024-10-16 13:09:45,28,B+R,0,False,False,False,W,-0.88,34.7393,0
2024-10-16 13:10:19,45,W+R,3,False,False,False,B,-0.88,34.7308,0
2024-10-16 13:10:50,36,B+R,3,False,False,False,W,-0.88,34.5057,0
2024-10-16 13:11:28,50,W+19.5,5,True,True,False,B,-0.88,34.6935,0
2024-10-16 13:12:05,45,B+9.5,6,False,False,False,,-0.88,34.7887,0
2024-10-16 13:12:44,50,B+R,2,False,False,False,W,-0.88,35.0041,0
2024-10-16 13:13:12,34,B+R,3,False,False,False,W,-0.88,34.7037,0
2024-10-16 13:13:45,39,W+R,5,False,False,False,B,-0.88,34.6005,0
2024-10-16 13:14:16,36,B+R,4,False,False,False,W,-0.88,34.4693,0
2024-10-16 13:14:42,27,W+R,1,False,False,False,B,-0.88,34.136,0
2024-10-16 13:15:13,47,W+R,5,False,False,False,B,-0.88,34.0199,0
2024-10-16 13:15:43,40,B+R,3,False,False,False,W,-0.88,33.8962,0
2024-10-16 13:16:14,34,B+R,2,False,False,False,W,-0.88,33.8006,0
2024-10-16 13:16:46,48,B+R,9,False,False,False,W,-0.88,33.7347,0
2024-10-16 13:17:23,50,W+29.5,4,True,True,False,B,-0.88,33.8449,0
2024-10-16 13:17:59,46,B+R,3,False,False,False,W,-0.88,33.8993,0
2024-10-16 13:18:28,48,B+R,5,False,False,False,W,-0.88,33.7637,0
2024-10-16 13:19:00,46,B+R,4,False,False,False,W,-0.88,33.6927,0
2024-10-16 13:19:32,48,B+R,4,False,False,False,W,-0.88,33.6578,0
2024-10-16 13:20:04,49,W+R,6,False,False,False,B,-0.88,33.6084,0
2024-10-16 13:20:36,40,B+R,4,False,False,False,W,-0.88,33.5749,0
2024-10-16 13:21:12,50,W+12.5,4,False,False,False,,-0.88,33.6347,0
2024-10-16 13:21:48,30,B+R,2,False,False,False,W,-0.88,33.6811,0
2024-10-16 13:22:23,48,W+24.5,8,False,False,False,,-0.88,33.7201,0
2024-10-16 13:22:59,49,W+R,4,False,False,False,B,-0.88,33.7714,0
2024-10-16 13:23:26,36,B+1.5,5,True,True,False,W,-0.88,33.6109,0
2024-10-16 13:24:04,48,B+R,3,False,False,False,W,-0.88,33.7084,0
2024-10-16 13:24:40,45,W+R,2,False,False,False,B,-0.88,33.763,0
2024-10-16 13:25:03,26,W+8.5,3,False,False,False,,-0.88,33.5234,0
2024-10-16 13:25:26,34,B+R,5,False,False,False,W,-0.88,33.298,0
2024-10-16 13:25:58,49,W+R,2,False,False,False,B,-0.88,33.2628,0
2024-10-16 13:26:23,40,B+R,5,False,False,False,W,-0.88,33.0982,0
2024-10-16 13:26:59,50,B+R,2,False,False,False,W,-0.88,33.1613,0
2024-10-16 13:27:26,32,W+17.5,2,False,False,False,,-0.88,33.0359,0
2024-10-16 13:28:00,49,W+R,2,False,False,False,B,-0.88,33.0472,0
2024-10-16 13:28:29,40,B+R,3,False,False,False,W,-0.88,32.9704,0
2024-10-16 13:28:52,27,W+R,2,False,False,False,B,-0.88,32.7852,0
2024-10-16 13:29:19,40,B+R,5,False,False,False,W,-0.88,32.6789,0
2024-10-16 13:29:48,44,B+9.5,8,True,True,False,W,-0.88,32.6104,0
2024-10-16 13:30:10,28,B+R,3,False,False,False,W,-0.88,32.4234,0
2024-10-16 13:30:44,50,W+13.5,4,False,False,False,,-0.88,32.4524,0
2024-10-16 13:31:13,40,W+16.5,3,False,False,False,,-0.88,32.3982,0
2024-10-16 13:31:40,50,W+21.5,9,True,True,False,B,-0.88,32.294,0
2024-10-16 13:32:08,46,B+R,7,False,False,False,W,-0.88,32.2383,0
2024-10-16 13:32:42,50,W+14.5,7,True,True,False,B,-0.88,32.2558,0
2024-10-16 13:33:06,29,W+R,3,False,False,False,B,-0.88,32.1251,0
2024-10-16 13:33:37,47,W+R,1,False,False,False,B,-0.88,32.102,0
2024-10-16 13:33:59,27,W+R,1,False,False,False,B,-0.88,31.9521,0
2024-10-16 13:34:34,48,B+R,4,False,False,False,W,-0.88,32.0008,0
2024-10-16 13:35:11,47,B+5.5,8,True,True,False,W,-0.88,32.0742,0
