datetime,game_length,game_result,num_passes,is_resign_disabled,is_marked_for_resign,is_could_won,marked_resign_player,resign_threshold,time_per_game,training_steps
2024-10-16 13:00:36,40,B+9.5,7,True,False,False,,-1,41.6959,0
2024-10-16 13:01:14,42,B+12.5,6,True,False,False,,-1,39.8741,0
2024-10-16 13:01:56,44,B+R,4,False,False,False,W,-0.88,40.501,0
2024-10-16 13:02:27,28,B+R,1,False,False,False,W,-0.88,38.1439,0
2024-10-16 13:03:00,26,W+14.5,4,False,False,False,,-0.88,37.164,0
2024-10-16 13:03:38,37,W+R,3,False,False,False,B,-0.88,37.3279,0
2024-10-16 13:04:13,28,W+13.5,3,False,False,False,,-0.88,36.8972,0
2024-10-16 13:04:53,50,B+14.5,6,True,True,False,W,-0.88,37.3423,0
2024-10-16 13:05:39,49,W+R,2,False,False,False,B,-0.88,38.3466,0
2024-10-16 13:06:19,36,B+R,1,False,False,False,W,-0.88,38.4558,0
2024-10-16 13:07:03,49,W+R,0,False,False,False,B,-0.88,38.9601,0
2024-10-16 13:07:45,45,B+5.5,3,False,False,False,,-0.88,39.2454,0
2024-10-16 13:08:22,47,W+R,8,False,False,False,B,-0.88,39.0844,0
2024-10-16 13:09:13,49,W+R,2,False,False,False,B,-0.88,39.8737,0
2024-10-16 13:09:42,22,W+8.5,3,False,False,False,,-0.88,39.1772,0
2024-10-16 13:10:23,44,B+R,2,False,False,False,W,-0.88,39.3249,0
2024-10-16 13:11:02,37,W+R,2,False,False,False,B,-0.88,39.3036,0
2024-10-16 13:11:31,22,W+6.5,2,False,False,False,,-0.88,38.729,0
2024-10-16 13:12:16,46,B+R,2,False,False,False,W,-0.88,39.0244,0
2024-10-16 13:13:00,42,B+R,1,False,False,False,W,-0.88,39.2982,0
2024-10-16 13:13:32,27,B+0.5,2,False,False,False,,-0.88,38.9433,0
2024-10-16 13:14:17,50,W+1.5,3,True,True,False,B,-0.88,39.2019,0
2024-10-16 13:14:58,43,B+14.5,8,True,True,False,W,-0.88,39.2796,0
2024-10-16 13:15:35,38,B+R,1,False,False,False,W,-0.88,39.2019,0
2024-10-16 13:16:14,48,B+R,2,False,False,False,W,-0.88,39.1942,0
2024-10-16 13:16:58,43,W+R,0,False,False,False,B,-0.88,39.3677,0
2024-10-16 13:17:29,33,W+R,4,False,False,False,B,-0.88,39.0584,0
