datetime,game_length,game_result,num_passes,is_resign_disabled,is_marked_for_resign,is_could_won,marked_resign_player,resign_threshold,time_per_game,training_steps
2024-10-16 13:00:34,50,W+27.5,3,True,False,False,,-1,39.7818,0
2024-10-16 13:01:10,50,B+1.5,2,True,False,False,,-1,37.856,0
2024-10-16 13:01:52,50,W+15.5,1,True,False,False,,-1,39.0766,0
2024-10-16 13:02:26,48,B+R,4,False,False,False,W,-0.88,37.8513,0
2024-10-16 13:03:03,43,W+R,2,False,False,False,B,-0.88,37.6904,0
2024-10-16 13:03:31,35,W+R,0,False,False,False,B,-0.88,36.1812,0
2024-10-16 13:04:01,37,B+6.5,4,False,False,False,,-0.88,35.2635,0
2024-10-16 13:04:40,48,B+R,3,False,False,False,W,-0.88,35.7431,0
2024-10-16 13:05:17,50,W+0.5,2,False,False,False,,-0.88,35.8248,0
2024-10-16 13:05:49,48,B+R,6,False,False,False,W,-0.88,35.4474,0
2024-10-16 13:06:23,50,B+5.5,0,True,True,False,W,-0.88,35.3391,0
2024-10-16 13:06:51,34,B+R,1,False,False,False,W,-0.88,34.6842,0
2024-10-16 13:07:22,35,B+8.5,3,True,False,False,,-0.88,34.411,0
2024-10-16 13:07:59,50,W+13.5,3,True,True,False,B,-0.88,34.5878,0
2024-10-16 13:08:28,33,B+7.5,2,False,False,False,,-0.88,34.273,0
2024-10-16 13:09:04,45,W+R,3,False,False,False,B,-0.88,34.3768,0
2024-10-16 13:09:40,40,B+R,3,False,False,False,W,-0.88,34.4286,0
2024-10-16 13:10:11,50,B+R,6,False,False,False,W,-0.88,34.2351,0
2024-10-16 13:10:41,44,B+R,3,False,False,False,W,-0.88,34.0421,0
2024-10-16 13:11:12,38,B+R,0,False,False,False,W,-0.88,33.9073,0
2024-10-16 13:11:50,48,B+R,0,False,False,False,W,-0.88,34.06,0
2024-10-16 13:12:32,49,W+R,1,False,False,False,B,-0.88,34.4192,0
2024-10-16 13:13:01,31,W+R,1,False,False,False,B,-0.88,34.2155,0
2024-10-16 13:13:37,35,W+R,1,False,False,False,B,-0.88,34.2929,0
