datetime,game_length,game_result,num_passes,is_resign_disabled,is_marked_for_resign,is_could_won,marked_resign_player,resign_threshold,time_per_game,training_steps
2024-10-16 13:00:15,28,W+5.5,2,True,False,False,,-1,21.0334,0
2024-10-16 13:00:32,40,W+19.5,3,True,False,False,,-1,18.9453,0
2024-10-16 13:00:48,50,W+14.5,4,True,False,False,,-1,17.7682,0
2024-10-16 13:01:06,50,W+32.5,0,True,False,False,,-1,17.9987,0
2024-10-16 13:01:21,26,W+12.5,2,True,False,False,,-1,17.3247,0
2024-10-16 13:01:39,49,W+R,1,False,False,False,B,-0.88,17.4523,0
2024-10-16 13:01:57,49,W+R,1,False,False,False,B,-0.88,17.5415,0
2024-10-16 13:02:12,39,W+R,0,False,False,False,B,-0.88,17.1915,0
2024-10-16 13:02:31,49,W+R,1,False,False,False,B,-0.88,17.4021,0
2024-10-16 13:02:42,29,W+R,0,False,False,False,B,-0.88,16.7839,0
2024-10-16 13:02:58,41,W+R,0,False,False,False,B,-0.88,16.7178,0
2024-10-16 13:03:18,31,W+R,0,False,False,False,B,-0.88,16.9592,0
2024-10-16 13:03:39,45,W+R,0,False,False,False,B,-0.88,17.2944,0
2024-10-16 13:03:56,40,B+R,2,False,False,False,W,-0.88,17.2873,0
2024-10-16 13:04:15,47,W+R,1,False,False,False,B,-0.88,17.3695,0
2024-10-16 13:04:30,32,B+R,2,False,False,False,W,-0.88,17.2274,0
2024-10-16 13:04:45,37,W+R,1,False,False,False,B,-0.88,17.0884,0
2024-10-16 13:05:01,45,W+R,0,False,False,False,B,-0.88,17.0259,0
2024-10-16 13:05:13,46,B+R,2,False,False,False,W,-0.88,16.7961,0
2024-10-16 13:05:32,49,W+R,4,False,False,False,B,-0.88,16.8763,0
2024-10-16 13:05:46,27,W+R,0,False,False,False,B,-0.88,16.7645,0
2024-10-16 13:06:02,34,B+R,0,False,False,False,W,-0.88,16.6971,0
2024-10-16 13:06:17,48,B+11.5,4,True,True,False,W,-0.88,16.6443,0
2024-10-16 13:06:32,49,W+R,1,False,False,False,B,-0.88,16.557,0
2024-10-16 13:06:45,28,W+4.5,2,True,True,False,B,-0.88,16.4407,0
2024-10-16 13:06:58,24,W+9.5,2,False,False,False,,-0.88,16.2805,0
2024-10-16 13:07:18,42,B+R,1,False,False,False,W,-0.88,16.4349,0
2024-10-16 13:07:34,32,B+R,0,False,False,False,W,-0.88,16.413,0
2024-10-16 13:07:50,42,B+R,0,False,False,False,W,-0.88,16.3876,0
2024-10-16 13:08:05,45,W+R,0,False,False,False,B,-0.88,16.3673,0
2024-10-16 13:08:23,38,B+R,3,False,False,False,W,-0.88,16.4168,0
2024-10-16 13:08:38,27,W+R,0,False,False,False,B,-0.88,16.3768,0
2024-10-16 13:08:51,27,W+R,1,False,False,False,B,-0.88,16.2689,0
2024-10-16 13:09:13,49,W+R,1,False,False,False,B,-0.88,16.4327,0
2024-10-16 13:09:31,40,B+R,1,False,False,False,W,-0.88,16.4755,0
2024-10-16 13:09:44,31,W+R,0,False,False,False,B,-0.88,16.3862,0
2024-10-16 13:10:04,48,B+R,1,False,False,False,W,-0.88,16.4858,0
2024-10-16 13:10:24,41,W+R,1,False,False,False,B,-0.88,16.5721,0
2024-10-16 13:10:41,47,W+R,0,False,False,False,B,-0.88,16.5892,0
2024-10-16 13:11:01,49,W+R,2,False,False,False,B,-0.88,16.6658,0
