datetime,game_length,game_result,num_passes,is_resign_disabled,is_marked_for_resign,is_could_won,marked_resign_player,resign_threshold,time_per_game,training_steps
2024-10-16 13:00:41,33,B+1.5,5,True,False,False,,-1,46.5345,0
2024-10-16 13:01:19,42,B+0.5,4,True,False,False,,-1,42.288,0
2024-10-16 13:02:05,49,W+R,6,False,False,False,B,-0.88,43.4866,0
2024-10-16 13:02:40,30,B+R,0,False,False,False,W,-0.88,41.361,0
2024-10-16 13:03:25,49,B+6.5,4,True,True,False,W,-0.88,42.086,0
2024-10-16 13:04:09,47,W+12.5,10,True,True,False,B,-0.88,42.395,0
2024-10-16 13:05:01,49,W+R,3,False,False,False,B,-0.88,43.8388,0
2024-10-16 13:05:34,26,W+11.5,3,False,False,False,,-0.88,42.4335,0
2024-10-16 13:06:14,46,B+R,2,False,False,False,W,-0.88,42.2494,0
2024-10-16 13:06:52,28,B+R,2,False,False,False,W,-0.88,41.7293,0
2024-10-16 13:07:38,49,W+R,7,False,False,False,B,-0.88,42.1483,0
2024-10-16 13:08:16,41,W+R,4,False,False,False,B,-0.88,41.8354,0
2024-10-16 13:08:51,28,B+R,1,False,False,False,W,-0.88,41.2612,0
2024-10-16 13:09:31,44,B+R,3,False,False,False,W,-0.88,41.21,0
2024-10-16 13:10:06,30,B+R,4,False,False,False,W,-0.88,40.7915,0
2024-10-16 13:10:48,48,B+R,3,False,False,False,W,-0.88,40.8438,0
2024-10-16 13:11:31,39,W+R,3,False,False,False,B,-0.88,40.9831,0
2024-10-16 13:12:20,49,W+R,8,False,False,False,B,-0.88,41.4154,0
2024-10-16 13:12:53,27,W+R,3,False,False,False,B,-0.88,40.9918,0
2024-10-16 13:13:31,38,B+R,1,False,False,False,W,-0.88,40.8483,0
2024-10-16 13:14:13,42,B+R,6,False,False,False,W,-0.88,40.9148,0
2024-10-16 13:14:53,42,B+R,2,False,False,False,W,-0.88,40.858,0
2024-10-16 13:15:39,46,B+R,3,False,False,False,W,-0.88,41.0981,0
2024-10-16 13:16:12,27,W+R,2,False,False,False,B,-0.88,40.7376,0
2024-10-16 13:16:47,31,B+3.5,2,True,False,False,,-0.88,40.5188,0
2024-10-16 13:17:18,30,B+R,2,False,False,False,W,-0.88,40.1584,0
2024-10-16 13:17:54,38,B+R,3,False,False,False,W,-0.88,39.9806,0
2024-10-16 13:18:31,36,B+R,2,False,False,False,W,-0.88,39.8812,0
2024-10-16 13:19:13,44,B+R,3,False,False,False,W,-0.88,39.9648,0
2024-10-16 13:20:00,49,W+R,5,False,False,False,B,-0.88,40.1886,0
2024-10-16 13:20:45,48,B+R,2,False,False,False,W,-0.88,40.3459,0
2024-10-16 13:21:28,42,B+R,4,False,False,False,W,-0.88,40.4342,0
2024-10-16 13:21:56,25,W+6.5,4,False,False,False,,-0.88,40.0569,0
2024-10-16 13:22:38,49,W+R,5,False,False,False,B,-0.88,40.1203,0
2024-10-16 13:23:13,30,B+R,1,False,False,False,W,-0.88,39.9643,0
2024-10-16 13:23:48,43,B+9.5,5,True,True,False,W,-0.88,39.8194,0
2024-10-16 13:24:22,38,B+R,1,False,False,False,W,-0.88,39.6684,0
2024-10-16 13:25:00,38,B+R,2,False,False,False,W,-0.88,39.614,0
2024-10-16 13:25:43,49,W+R,7,False,False,False,B,-0.88,39.7207,0
2024-10-16 13:26:25,49,W+R,5,False,False,False,B,-0.88,39.7724,0
2024-10-16 13:26:54,30,B+R,1,False,False,False,W,-0.88,39.4952,0
2024-10-16 13:27:20,27,W+R,1,False,False,False,B,-0.88,39.1807,0
2024-10-16 13:27:49,40,B+R,2,False,False,False,W,-0.88,38.9524,0
2024-10-16 13:28:20,33,W+R,3,False,False,False,B,-0.88,38.7612,0
2024-10-16 13:29:01,50,B+R,4,False,False,False,W,-0.88,38.8259,0
2024-10-16 13:29:40,50,B+R,7,False,False,False,W,-0.88,38.8282,0
2024-10-16 13:30:20,50,B+3.5,6,True,True,False,W,-0.88,38.8436,0
2024-10-16 13:30:57,42,B+R,3,False,False,False,W,-0.88,38.8069,0
2024-10-16 13:31:36,49,W+R,6,False,False,False,B,-0.88,38.8094,0
2024-10-16 13:32:05,32,B+R,4,False,False,False,W,-0.88,38.617,0
2024-10-16 13:32:36,32,B+R,1,False,False,False,W,-0.88,38.4623,0
2024-10-16 13:33:12,44,B+R,5,False,False,False,W,-0.88,38.4165,0
2024-10-16 13:33:49,48,B+R,7,False,False,False,W,-0.88,38.3989,0
2024-10-16 13:34:20,40,B+R,4,False,False,False,W,-0.88,38.2548,0
2024-10-16 13:34:54,42,B+R,4,False,False,False,W,-0.88,38.1775,0
2024-10-16 13:35:22,31,W+R,2,False,False,False,B,-0.88,37.9907,0
2024-10-16 13:35:50,33,W+R,5,False,False,False,B,-0.88,37.8245,0
2024-10-16 13:36:20,30,B+R,1,False,False,False,W,-0.88,37.6838,0
2024-10-16 13:36:55,47,W+R,8,False,False,False,B,-0.88,37.6476,0
2024-10-16 13:37:34,49,W+R,1,False,False,False,B,-0.88,37.6655,0
2024-10-16 13:38:08,46,B+R,3,False,False,False,W,-0.88,37.6001,0
2024-10-16 13:38:41,46,B+R,2,False,False,False,W,-0.88,37.5351,0
2024-10-16 13:39:08,36,B+R,5,False,False,False,W,-0.88,37.3549,0
